DateTime,AddedIPs,RemovedIPs
1557545537,25,25
1557546249,21,15
1557546971,33,59
1557547689,28,29
1557548410,34,17
1557549131,25,16
1557549857,23,30
1557550567,30,16
1557551320,17,45
1557552008,60,17
1557552735,46,32
1557553452,27,30
1557554170,17,30
1557554891,31,45
1557555628,35,36
1557556333,44,349
1557557055,361,45
1557557767,47,21
1557558505,34,45
1557559207,32,28
1557559936,36,30
1557560653,29,21
1557561374,17,15
1557562094,13,47
1557562837,54,23
1557563540,32,34
1557564252,37,19
1557564974,25,40
1557565692,29,32
1557566418,22,19
1557567393,35,37
1557569318,58,38
1557570007,35,36
1557570760,27,25
1557571451,32,31
1557572170,32,273
1557573145,289,27
1557573854,23,49
1557574574,34,31
1557575290,39,114
1557576019,125,275
1557576730,282,48
1557577453,25,12
1557578169,24,54
1557578902,49,27
1557579613,27,89
1557580336,83,31
1557581056,45,123
1557581844,116,28
1557582492,34,43
1557583378,40,28
1557584176,33,29
1557584917,40,29
1557585611,28,30
1557586328,50,113
1557587061,110,25
1557587773,35,45
1557588496,47,25
1557589211,29,49
1557589946,47,21
1557590900,25,55
1557591608,29,23
1557592342,37,290
1557593050,291,21
1557593770,28,297
1557594738,273,66
1557595459,66,24
1557596178,24,12
1557596889,45,26
1557597620,17,24
1557598337,20,98
1557599052,97,23
1557599773,20,31
1557600491,29,22
1557601217,41,24
1557601935,18,280
1557602651,276,22
1557603370,21,17
1557604098,22,26
1557604812,29,281
1557605534,280,34
1557606252,29,32
1557606972,32,37
1557607692,29,22
1557608420,21,23
1557609140,28,41
1557609866,36,22
1557610569,22,80
1557611293,59,18
1557612039,31,61
1557612732,65,49
1557613451,29,20
1557614169,20,86
1557614892,87,19
1557615637,40,93
1557616341,87,42
1557617054,22,18
1557617769,20,20
1557618492,21,53
1557619228,52,22
1557619949,30,31
1557620650,15,290
1557621382,280,31
1557622089,23,37
1557622814,46,16
1557623779,27,27
1557624486,19,39
1557625260,38,35
1557625928,38,262
1557626656,263,63
1557627371,69,43
1557628090,20,50
1557628808,20,23
1557629532,39,19
1557630254,13,31
1557630988,44,54
1557631686,42,26
1557632415,27,254
1557633130,261,59
1557633857,65,20
1557634570,27,40
1557635289,27,34
1557636010,17,20
1557636740,43,27
1557637451,24,44
1557638174,50,38
1557638887,15,31
1557639611,41,93
1557640328,95,271
1557641057,264,32
1557641771,38,41
1557642757,49,33
1557643449,26,30
1557644170,21,24
1557644912,25,21
1557645642,22,19
1557646361,38,23
1557647073,30,23
1557647795,17,26
1557648519,12,262
1557649233,272,27
1557649958,35,253
1557650680,250,37
1557651367,41,27
1557652118,28,43
1557652831,26,30
1557653562,39,25
1557654272,24,29
1557654993,31,135
1557655713,139,20
1557656442,36,141
1557657132,141,29
1557657879,33,31
1557658840,30,30
1557659542,20,32
1557660260,40,25
1557660971,39,29
1557661692,26,135
1557662424,141,21
1557663135,23,45
1557663849,40,23
1557664573,24,136
1557665289,140,29
1557666039,37,30
1557666731,24,36
1557667464,35,38
1557668169,35,34
1557668894,24,381
1557669618,379,25
1557670332,51,11
1557671053,32,25
1557671768,23,44
1557672505,29,34
1557673215,32,26
1557673940,31,51
1557674653,36,20
1557675372,35,20
1557676089,27,39
1557676816,48,30
1557677531,35,48
1557678274,40,30
1557678997,26,41
1557679723,30,27
1557680438,37,22
1557681166,29,44
1557681872,33,19
1557682599,19,25
1557683289,41,21
1557684016,23,22
1557684988,27,61
1557685688,60,22
1557686412,21,51
1557687145,30,24
1557687918,23,40
1557688747,65,39
1557689563,24,26
1557690250,31,33
1557690970,31,45
1557691724,21,21
1557692407,26,37
1557693139,36,27
1557693854,35,30
1557694569,21,38
1557695315,35,52
1557696046,32,26
1557696761,20,30
1557697472,38,20
1557698194,21,19
1557698913,29,34
1557699640,22,28
1557700355,18,28
1557701075,47,40
1557703499,59,52
1557704168,18,48
1557704893,36,37
1557705615,28,31
1557706359,27,52
1557707049,47,31
1557707771,24,19
1557708740,32,30
1557709453,25,33
1557710173,54,29
1557710886,23,44
1557711638,56,36
1557712327,37,35
1557713062,17,22
1557713773,45,31
1557714737,26,54
1557715449,36,323
1557716171,325,41
1557717163,28,48
1557717848,52,30
1557718573,16,50
1557719290,42,25
1557720023,45,26
1557720733,19,40
1557721452,36,13
1557722169,20,36
1557722900,25,14
1557723629,36,30
1557724356,26,32
1557725073,28,26
1557725794,30,28
1557726517,21,31
1557727240,36,29
1557727931,34,43
1557728657,28,32
1557729639,56,37
1557730330,18,39
1557731056,26,20
1557731775,27,20
1557732494,23,28
1557733209,35,18
1557733928,26,43
1557734654,25,14
1557735372,21,36
1557736113,27,30
1557736831,29,23
1557737557,38,22
1557738276,27,371
1557738997,356,18
1557739711,39,19
1557740436,25,26
1557741155,27,357
1557741878,363,49
1557742837,30,39
1557743556,49,10
1557744281,12,36
1557744992,41,25
1557745943,24,52
1557746650,29,26
1557747372,40,19
1557748098,26,49
1557748823,46,25
1557749554,17,53
1557750275,28,37
1557750996,32,25
1557751714,32,39
1557752501,37,23
1557753145,28,368
1557753864,364,31
1557754569,36,23
1557755293,24,27
1557756099,39,28
1557756741,35,24
1557757479,43,377
1557758112,363,42
1557759162,38,30
1557759886,16,24
1557760595,37,56
1557761318,72,30
1557762033,24,42
1557762824,50,54
1557763453,26,17
1557764205,31,42
1557764912,52,31
1557765645,31,32
1557766355,33,33
1557767079,24,25
1557767774,31,40
1557768499,34,45
1557769234,34,30
1557769958,31,41
1557770923,33,19
1557771606,42,36
1557772338,38,23
1557773056,30,37
1557773771,42,370
1557774515,369,85
1557775238,64,38
1557775967,29,28
1557776674,33,39
1557777393,40,104
1557778118,12,56
1557778848,65,36
1557779565,34,33
1557780273,20,24
1557781000,34,37
1557781716,15,370
1557782437,380,32
1557783160,33,40
1557784122,34,22
1557784842,32,28
1557785536,11,27
1557786253,39,40
1557786971,94,40
1557787691,56,30
1557788426,29,28
1557789137,8,38
1557789877,47,25
1557790596,35,30
1557791317,30,32
1557792040,21,30
1557792735,29,20
1557793451,52,29
1557794180,23,42
1557794891,28,22
1557795631,36,19
1557796335,26,65
1557797061,46,24
1557798040,39,44
1557798754,42,21
1557799480,30,36
1557800203,42,28
1557800917,40,26
1557801608,27,359
1557802331,355,32
1557803060,18,32
1557804046,28,43
1557804743,32,23
1557805452,32,23
1557806167,19,35
1557806920,22,23
1557807630,23,29
1557808362,49,20
1557809076,19,20
1557809774,23,59
1557810495,36,32
1557811211,51,22
1557811934,42,24
1557812653,19,48
1557813366,47,27
1557814095,26,34
1557814810,38,21
1557815546,32,48
1557816267,15,31
1557816987,34,25
1557817963,24,373
1557818649,370,27
1557819627,33,33
1557820328,39,29
1557821052,38,26
1557821809,44,52
1557822512,23,32
1557823237,53,28
1557824178,36,33
1557824914,23,32
1557825645,51,32
1557826362,24,51
1557827073,42,25
1557827799,36,29
1557828512,24,38
1557829235,34,21
1557829959,36,26
1557830677,25,20
1557831402,23,26
1557832139,25,26
1557832835,17,35
1557833561,44,22
1557834255,31,364
1557834968,371,40
1557835698,21,37
1557836418,67,22
1557837151,25,60
1557837850,34,32
1557838602,37,22
1557839563,27,39
1557840250,30,38
1557840979,32,26
1557841963,38,38
1557842677,25,25
1557843404,36,34
1557844087,38,29
1557845064,32,42
1557845716,27,25
1557846519,24,20
1557847211,42,35
1557847951,28,24
1557848922,33,37
1557849610,41,23
1557850334,17,40
1557851058,38,40
1557852019,56,42
1557852761,37,28
1557853452,32,40
1557854172,32,51
1557854891,40,75
1557855615,66,19
1557856335,40,43
1557857051,35,43
1557857775,36,31
