DateTime,Entries,UniqueIPs
1557458523,2349,2375
1557459723,2369,2397
1557460322,2360,2388
1557460923,2359,2387
1557462122,2330,2357
1557462723,2334,2361
1557463323,2373,2400
1557464522,2326,2351
1557465722,2337,2362
1557466322,2382,2408
1557466923,2389,2414
1557468122,2413,2438
1557468723,2425,2450
1557469322,2434,2459
1557470523,2400,2422
1557471723,2390,2413
1557472922,2393,2418
1557474122,2397,2422
1557474722,2384,2409
1557475323,2388,2413
1557476523,2401,2427
1557477723,2362,2385
1557478922,2396,2419
1557480122,2379,2402
1557480722,2404,2427
1557481322,2427,2450
1557482522,2433,2457
1557483723,2444,2468
1557484322,2442,2466
1557484922,2445,2469
1557486122,2450,2474
1557486722,2448,2472
1557487323,2438,2460
1557488522,2451,2473
1557489723,2440,2462
1557490323,2454,2476
1557490922,2460,2482
1557492123,2432,2454
1557492723,2399,2419
1557493322,2423,2443
1557494522,2430,2450
1557495122,2438,2458
1557495722,2458,2478
1557496323,2476,2496
1557496923,2492,2512
1557498122,2496,2516
1557499325,2479,2500
1557499923,2486,2507
1557500524,2507,2530
1557501722,2591,2619
1557502922,2603,2631
1557503523,2589,2617
1557504123,2586,2614
1557505323,2591,2620
1557506523,2609,2638
1557507723,2566,2595
1557508922,2543,2571
1557510123,2522,2550
1557511323,2536,2564
1557512522,2586,2616
1557513723,2559,2588
1557514922,2514,2541
1557516122,2536,2564
1557516723,2514,2542
1557517322,2449,2473
1557518523,2451,2475
1557519123,2486,2510
1557519723,2511,2535
1557520922,2514,2539
1557521522,2499,2524
1557522123,2500,2525
1557523323,2512,2537
1557524522,2493,2518
1557525723,2498,2523
1557528722,2520,2545
1557529323,2520,2545
1557530522,2520,2548
1557531722,2524,2552
1557532923,2460,2487
1557534123,2482,2509
1557535323,2453,2482
1557536523,2506,2537
1557537722,2534,2565
1557538923,2543,2574
1557539522,2526,2557
1557540123,2528,2559
1557540723,2508,2536
1557541922,2548,2575
1557542523,2553,2580
1557543123,2505,2529
1557543723,2527,2549
1557544323,2551,2575
1557544922,2553,2577
1557546122,2552,2576
1557547322,2538,2562
1557547923,2540,2564
1557548523,2544,2568
1557549722,2484,2508
1557550922,2486,2510
1557551523,2463,2486
1557552123,2504,2527
1557553322,2460,2483
1557554523,2449,2471
1557555123,2422,2444
1557555723,2416,2438
1557556922,2407,2428
1557559323,2397,2418
1557560522,2429,2450
1557561723,2498,2519
1557562322,2483,2504
1557562923,2508,2529
1557564122,2543,2564
1557565323,2498,2518
1557566522,2487,2507
1557567123,2471,2491
1557568924,2464,2484
1557569522,2528,2549
1557570122,2549,2570
1557571322,2578,2599
1557572522,2582,2603
1557573722,2581,2602
1557574922,2580,2601
1557576123,2575,2596
1557576722,2569,2590
1557577322,2555,2576
1557578522,2582,2604
1557579722,2575,2597
1557580922,2530,2552
1557581522,2513,2535
1557582122,2521,2544
1557582722,2497,2519
1557583323,2461,2483
1557584523,2435,2457
1557585722,2453,2476
1557586922,2467,2490
1557588122,2433,2451
1557588722,2470,2488
1557589322,2506,2524
1557590523,2523,2541
1557591722,2515,2533
1557592322,2505,2523
1557592922,2516,2534
1557594122,2545,2563
1557595322,2595,2614
1557596523,2644,2663
1557597123,2665,2684
1557597722,2674,2693
1557598324,2655,2672
1557598922,2661,2678
1557599522,2651,2668
1557600122,2677,2694
1557601322,2707,2726
1557601922,2693,2712
1557602523,2700,2719
1557603723,2742,2761
1557604922,2755,2778
1557605523,2728,2749
1557606122,2730,2751
1557607322,2722,2743
1557608523,2677,2698
1557609124,2686,2707
1557609722,2659,2680
1557610922,2715,2737
1557612123,2726,2747
1557613322,2764,2785
1557614522,2794,2815
1557615122,2798,2818
1557615722,2790,2810
1557616922,2790,2810
1557618122,2751,2771
1557619325,2731,2751
1557619924,2747,2767
1557620523,2728,2749
1557621722,2754,2775
1557622923,2688,2707
1557623522,2691,2710
1557624122,2687,2706
1557625322,2690,2709
1557626522,2691,2710
1557627722,2689,2708
1557628324,2660,2679
1557628923,2634,2653
1557629522,2630,2649
1557630122,2643,2662
1557630723,2632,2649
1557631322,2616,2632
1557632522,2630,2646
1557633723,2647,2663
1557634923,2642,2658
1557636122,2646,2662
1557637322,2693,2712
1557638523,2669,2690
1557639722,2712,2734
1557640922,2680,2703
1557642124,2701,2724
1557643323,2700,2723
1557644523,2713,2736
1557645723,2760,2784
1557646922,2746,2769
1557648123,2672,2694
1557648723,2675,2697
1557649322,2677,2699
1557650523,2643,2664
1557651122,2661,2684
1557651723,2679,2703
1557652923,2703,2727
1557654122,2697,2721
1557655322,2725,2750
